ResponseId,LanguageHaveWorkedWith
41530,Go;Groovy;JavaScript;PHP;Python;SQL;TypeScript
41531,JavaScript;Ruby;SQL
41532,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
41533,JavaScript;Kotlin;Lua;Python
41534,HTML/CSS;Java;JavaScript;TypeScript
41535,C;C++;Go;Lua;Python
41536,C#;Swift
41537,C++;HTML/CSS;JavaScript;MATLAB;Objective-C;PHP;Python;Swift
41538,C#;Crystal;HTML/CSS;Java;JavaScript;PHP;SQL
41539,HTML/CSS;JavaScript
41540,Java;JavaScript;SQL;TypeScript
41541,Bash/Shell;Go;JavaScript;Python;SQL;TypeScript
41542,HTML/CSS;Java;JavaScript;PHP;TypeScript
41543,HTML/CSS;JavaScript;PHP;SQL
41544,Delphi;HTML/CSS;JavaScript;Python;SQL
41545,C#;HTML/CSS;Java;JavaScript;Python;TypeScript
41546,Java;JavaScript;Kotlin;SQL;TypeScript
41547,Go;Rust
41548,Bash/Shell;HTML/CSS;JavaScript;VBA
41549,Bash/Shell;Java;SQL
41550,C;C#;C++;Java;PowerShell;Python
41551,Scala;TypeScript
41552,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;TypeScript
41553,HTML/CSS;Java;JavaScript;Kotlin;SQL
41554,C;C#;C++;Delphi;HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;Python;SQL;Swift;TypeScript;VBA
41555,JavaScript
41556,C++;HTML/CSS;JavaScript;Kotlin;Python
41557,C#;HTML/CSS;JavaScript
41558,Python;R;SQL
41559,
41560,Python;Swift;VBA
41561,Bash/Shell;Haskell;Kotlin;Python;SQL
41562,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;SQL;Swift;TypeScript
41563,C#;Kotlin;TypeScript
41564,Bash/Shell;Java;Python;SQL
41565,HTML/CSS;Python
41566,HTML/CSS;Java;JavaScript;Kotlin;TypeScript
41567,Bash/Shell;HTML/CSS;JavaScript;Python;Rust;TypeScript
41568,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL
41569,Dart;Java;SQL;TypeScript
41570,C;C#;C++;Python
41571,Bash/Shell;C#;HTML/CSS;JavaScript;Python;TypeScript
41572,HTML/CSS;Java;JavaScript;SQL
41573,HTML/CSS;JavaScript;PHP;Ruby
41574,Bash/Shell;Python;Ruby
41575,Bash/Shell;C++;Groovy;Java;Python;Scala;SQL
41576,Assembly;C;C#;C++;Fortran;Python;SQL;VBA
41577,Java;JavaScript;SQL
41578,Go;HTML/CSS;JavaScript
41579,Bash/Shell;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
41580,Dart;HTML/CSS;JavaScript
41581,Java;SQL
41582,Bash/Shell;Dart;Go;HTML/CSS;JavaScript;Python;R;Rust;Solidity;SQL;Swift;TypeScript
41583,Bash/Shell;HTML/CSS;JavaScript;SQL
41584,C#;HTML/CSS;JavaScript;SQL
41585,C++;HTML/CSS;JavaScript;Python;SQL;TypeScript
41586,C#
41587,C;C#;MATLAB
41588,Python;SQL
41589,C#;SQL
41590,C;Python;SQL
41591,JavaScript;Kotlin;Swift
41592,C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript
41593,JavaScript;TypeScript
41594,Go;Java;JavaScript;Kotlin;PHP;Python;Scala;SQL;TypeScript
41595,C++;Java;Kotlin;Objective-C;Swift
41596,APL;JavaScript
41597,C++;Haskell;HTML/CSS;JavaScript;Python;Rust;TypeScript
41598,
41599,Bash/Shell;HTML/CSS;Java;Python;SQL;Swift;TypeScript
41600,C;C++;JavaScript;PHP;Python
41601,Rust
41602,HTML/CSS;JavaScript;Lua;Python
41603,C#;Dart;HTML/CSS;JavaScript;PHP;TypeScript
41604,Java;JavaScript;Kotlin;Swift
41605,C#;HTML/CSS;JavaScript;SQL;TypeScript
41606,Java
41607,Dart;Python;Swift
41608,HTML/CSS;JavaScript;Python;SQL;TypeScript
41609,Go;HTML/CSS;Java;JavaScript;SQL;TypeScript
41610,Java;JavaScript;Kotlin
41611,C#;HTML/CSS;JavaScript;TypeScript
41612,JavaScript;PHP;SQL
41613,Bash/Shell;Crystal;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
41614,C;C#;C++;Kotlin;Python;Ruby;TypeScript
41615,HTML/CSS;JavaScript;PHP
41616,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PowerShell;TypeScript
41617,C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL;VBA
41618,JavaScript;PHP;PowerShell;Python;SQL
41619,C#;Delphi;HTML/CSS;JavaScript;PHP;VBA
41620,HTML/CSS;JavaScript
41621,HTML/CSS;JavaScript;Python
41622,Bash/Shell;HTML/CSS;JavaScript;PHP;Python
41623,Bash/Shell;Haskell;Lua;Python;R
41624,HTML/CSS;TypeScript
41625,Python
41626,Bash/Shell;Fortran;HTML/CSS;Java;JavaScript;MATLAB;PowerShell;SQL;TypeScript
41627,C#;HTML/CSS;JavaScript;Python;SQL
41628,C++;JavaScript;PHP;Python
41629,C#;HTML/CSS;JavaScript;SQL;TypeScript
41630,Bash/Shell;C#;HTML/CSS;JavaScript;PHP;PowerShell;SQL;TypeScript
41631,HTML/CSS;JavaScript;PHP;Ruby;Solidity;TypeScript
41632,HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript
41633,Bash/Shell
41634,HTML/CSS;JavaScript;PHP;SQL;TypeScript
41635,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;R;SQL
41636,Assembly;C;C#;C++;Java;JavaScript;Kotlin;PHP;Python;SQL
41637,C;Dart;JavaScript;Python
41638,Bash/Shell;Go;JavaScript;Python
41639,Go;HTML/CSS;JavaScript;Python;Rust
41640,Bash/Shell;C#;C++;HTML/CSS;JavaScript;PowerShell;Python;Rust;TypeScript
41641,C#;HTML/CSS;Java;JavaScript;SQL
41642,Bash/Shell;Python;Scala
41643,Java
41644,C;C#;HTML/CSS;JavaScript;Lua;PowerShell;SQL;TypeScript;VBA
41645,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;R;SQL
41646,Bash/Shell;COBOL;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;Scala;SQL;TypeScript
41647,Haskell;MATLAB;Python;SQL;TypeScript
41648,HTML/CSS;JavaScript;Julia;Python;TypeScript
41649,C#;C++;HTML/CSS;Java;JavaScript;Python;Ruby;SQL;VBA
41650,
41651,Bash/Shell;C++;HTML/CSS;Python;Scala;SQL
41652,Bash/Shell;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL
41653,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Ruby;Rust;SQL;Swift;TypeScript
41654,HTML/CSS;JavaScript;TypeScript
41655,
41656,Elixir;Groovy;Java;JavaScript
41657,Go;JavaScript;Lua;Python
41658,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;SQL;TypeScript;VBA
41659,Kotlin;Swift
41660,Bash/Shell;Java;JavaScript;Python;R;SQL;TypeScript
41661,C#;HTML/CSS;JavaScript
41662,Java;JavaScript;SQL
41663,Bash/Shell;HTML/CSS;Java;JavaScript;Scala;TypeScript
41664,C;C++;Dart;Java;JavaScript;Kotlin;PHP;SQL
41665,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PowerShell;Python
41666,C#;Java;Kotlin
41667,C++;HTML/CSS;JavaScript;Python
41668,C#;SQL
41669,Assembly;Bash/Shell;C;C++;Crystal;Elixir;Fortran;Go;HTML/CSS;Java;JavaScript;Julia;Kotlin;Lua;OCaml;Python;Ruby;Rust;Scala;SQL;TypeScript;VBA
41670,HTML/CSS;VBA
41671,Python;R;SQL
41672,Groovy;Python;SQL
41673,Java
41674,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;TypeScript
41675,C++;Python
41676,C#;HTML/CSS;JavaScript;Python
41677,Bash/Shell;Go;HTML/CSS;JavaScript;Python;Ruby;SQL;TypeScript
41678,HTML/CSS;JavaScript;TypeScript
41679,HTML/CSS;Java;JavaScript;TypeScript
41680,C#;Python
41681,HTML/CSS;Java;JavaScript;PowerShell;Python;TypeScript
41682,Bash/Shell;Go;Python;TypeScript
41683,C#;HTML/CSS;JavaScript;VBA
41684,HTML/CSS;Python
41685,
41686,HTML/CSS;JavaScript;PHP;Python;SQL
41687,
41688,Bash/Shell;Go;HTML/CSS;JavaScript;PHP;SQL;TypeScript
41689,
41690,HTML/CSS;JavaScript;Python
41691,Assembly;Bash/Shell;Dart;Java;Kotlin;PHP;SQL
41692,HTML/CSS;JavaScript;Python;SQL
41693,C#;Java;JavaScript;PHP;SQL
41694,C#;HTML/CSS;JavaScript;TypeScript
41695,C#;Dart;JavaScript
41696,C#;Python;Ruby
41697,Bash/Shell;HTML/CSS;JavaScript
41698,C#;C++;Java;Python
41699,C++;JavaScript;Python
41700,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;TypeScript
41701,C++;Go;Python
41702,Bash/Shell;Delphi;HTML/CSS;JavaScript;PowerShell;SQL
41703,Bash/Shell;C;Groovy;HTML/CSS;JavaScript;Python
41704,Java;JavaScript;SQL;TypeScript
41705,Python
41706,Dart;JavaScript;TypeScript
41707,C#;HTML/CSS;Python;SQL
41708,HTML/CSS;JavaScript;VBA
41709,Bash/Shell;JavaScript
41710,Python
41711,C#;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL
41712,Assembly;C;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;MATLAB;PHP;Python;R;Ruby;SQL;Swift
41713,Assembly;C;C++;Go;Haskell;JavaScript;Lua;Perl;Python;Rust;Swift
41714,HTML/CSS;Java;JavaScript;PHP;Python;SQL
41715,C;C++;HTML/CSS;JavaScript;Python
41716,Bash/Shell;C#;HTML/CSS;JavaScript;Objective-C;PHP;PowerShell;Python;Scala;SQL;Swift;TypeScript
41717,C#;Java;Python
41718,Java;Solidity
41719,JavaScript;TypeScript
41720,
41721,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
41722,C#;Kotlin;SQL
41723,HTML/CSS;JavaScript;PHP;Python;R;SQL;VBA
41724,Assembly;Bash/Shell;C;C#;C++;Dart;Haskell;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
41725,C#;JavaScript;SQL
41726,Elixir;HTML/CSS;JavaScript;Ruby;SQL;TypeScript
41727,Bash/Shell;C;C++;HTML/CSS;JavaScript
41728,C;C++;Java;JavaScript;SQL
41729,HTML/CSS;JavaScript;TypeScript
41730,Assembly;C;C++;SQL
41731,C++;HTML/CSS;Java
41732,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Python;Ruby;Solidity;SQL;TypeScript
41733,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL
41734,Kotlin
41735,HTML/CSS;Java
41736,Python
41737,HTML/CSS;Java;JavaScript
41738,Assembly;C;C#;C++;TypeScript
41739,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
41740,C;C#;C++;HTML/CSS;JavaScript;TypeScript
41741,Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;Objective-C;Perl;PHP;Python;SQL;TypeScript;VBA
41742,C#;C++;HTML/CSS;JavaScript;SQL
41743,HTML/CSS;JavaScript
41744,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;Swift;TypeScript;VBA
41745,HTML/CSS;JavaScript;OCaml;TypeScript
41746,C#;C++;F#;Haskell;HTML/CSS;Java;JavaScript;LISP;OCaml;Perl;PHP;PowerShell;Python;R;TypeScript
41747,C;Delphi;Groovy;Python;SQL;VBA
41748,JavaScript
41749,HTML/CSS;Java;JavaScript;SQL;TypeScript
41750,C#;HTML/CSS;JavaScript;TypeScript
41751,Java;JavaScript;MATLAB;Python;TypeScript
41752,Assembly;C;HTML/CSS;JavaScript;PHP;SQL;VBA
41753,Bash/Shell;HTML/CSS;JavaScript;SQL;TypeScript
41754,Dart;HTML/CSS;Java;JavaScript;PowerShell;Python;SAS;SQL;TypeScript
41755,C++
41756,Bash/Shell;C++;Groovy;Python
41757,Bash/Shell;C;C++;Go;Java;JavaScript;Lua;PowerShell;Python;SQL;TypeScript
41758,C#;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript
41759,HTML/CSS
41760,C;C++;HTML/CSS;PHP;Python;TypeScript
41761,Bash/Shell;C;C++;Python
41762,Bash/Shell;Java;JavaScript;Kotlin
41763,Kotlin
41764,HTML/CSS;JavaScript;TypeScript
41765,C#;Delphi;HTML/CSS;JavaScript;SQL;TypeScript
41766,HTML/CSS
41767,Bash/Shell;Elixir;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
41768,SQL;TypeScript
41769,Dart;Go;HTML/CSS;JavaScript;Rust;SQL;TypeScript
41770,C#;HTML/CSS;JavaScript;VBA
41771,Go;JavaScript;MATLAB;Perl;PHP;Python;SQL
41772,Bash/Shell;C;C++;HTML/CSS;Java;Python;SQL
41773,HTML/CSS;JavaScript;Kotlin;TypeScript
41774,Bash/Shell;C#;HTML/CSS;JavaScript;TypeScript
41775,APL
41776,Bash/Shell;C;C#;Groovy;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;TypeScript
41777,C#;Delphi;HTML/CSS;SQL;VBA
41778,Dart;Elixir;Kotlin;Python;Rust
41779,C#;HTML/CSS;JavaScript;SQL;TypeScript
41780,C#;SQL
41781,Bash/Shell;HTML/CSS;Java;JavaScript;PowerShell;SQL
41782,Bash/Shell;JavaScript;PHP;Python;Ruby;SQL
41783,Java;JavaScript;Python;SQL
41784,Java;Kotlin;PHP
41785,HTML/CSS;JavaScript;PHP;SQL;TypeScript
41786,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
41787,Dart;Python
41788,Bash/Shell;Dart;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;Rust;SQL;Swift;TypeScript
41789,Bash/Shell;HTML/CSS;Java;JavaScript;Python;TypeScript
41790,C#;JavaScript;Python
41791,Java;Python;SQL
41792,
41793,Assembly;Bash/Shell;C;C++;Crystal;HTML/CSS;JavaScript;Lua;PowerShell;Python;Ruby;TypeScript
41794,HTML/CSS;JavaScript;PHP;TypeScript
41795,Elixir;JavaScript;Ruby;TypeScript
41796,Java;Python;Ruby;SQL
41797,Bash/Shell;C#;Groovy;Java;PowerShell;SQL
41798,Elixir;HTML/CSS;JavaScript;SQL;TypeScript
41799,Java;Python
41800,Go;HTML/CSS;JavaScript;PHP;SQL
41801,C#;C++;HTML/CSS;JavaScript;SQL
41802,HTML/CSS;JavaScript;Python
41803,Dart;HTML/CSS;JavaScript;Python;Swift;TypeScript
41804,C#;HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript
41805,C#
41806,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;SQL;TypeScript
41807,HTML/CSS;JavaScript;Python;SQL;TypeScript
41808,Bash/Shell;C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
41809,C#;Dart
41810,HTML/CSS;JavaScript;TypeScript
41811,Python
41812,HTML/CSS;JavaScript;Lua;Rust;TypeScript
41813,HTML/CSS;JavaScript
41814,HTML/CSS;JavaScript;PHP;SQL
41815,Go;Python
41816,Go;Java;Rust
41817,C#;HTML/CSS;JavaScript;SQL;TypeScript
41818,HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL
41819,Dart;Java
41820,Bash/Shell;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
41821,C#;Dart;Go;PHP;Solidity;SQL;TypeScript
41822,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
41823,HTML/CSS;JavaScript;PHP;SQL;TypeScript
41824,C#;Rust;VBA
41825,APL;Bash/Shell;C#;Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Rust;SQL;TypeScript
41826,C;JavaScript;Python;SQL
41827,HTML/CSS;JavaScript;PHP;SQL;TypeScript;VBA
41828,Bash/Shell;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
41829,Crystal;HTML/CSS;JavaScript;PHP;Rust;SQL
41830,C#;C++;HTML/CSS;JavaScript
41831,C#;HTML/CSS;JavaScript;Scala;SQL
41832,Bash/Shell;C++;Java;JavaScript;Python;SQL
41833,C#;HTML/CSS;PowerShell;Python;SQL
41834,Bash/Shell;HTML/CSS;JavaScript;SQL;TypeScript
41835,HTML/CSS;JavaScript;SQL;TypeScript
41836,C#;JavaScript;PowerShell;SQL
41837,Bash/Shell;C;C++;HTML/CSS;JavaScript;PHP;Python;SQL
41838,HTML/CSS;Perl;Python
41839,Java;Perl;Python
41840,
41841,Bash/Shell;Python;R;SQL
41842,Go;Python
41843,Go;Python;SQL
41844,Assembly;Bash/Shell;C#;HTML/CSS;Java;JavaScript;MATLAB;PHP;Python;SQL
41845,JavaScript;TypeScript
41846,
41847,Bash/Shell;C;C++;HTML/CSS;JavaScript;MATLAB;Python;VBA
41848,Go;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;Solidity
41849,Bash/Shell;Java;SQL
41850,Go;HTML/CSS;JavaScript;PHP;SQL;TypeScript
41851,HTML/CSS;JavaScript;PHP;SQL
41852,Bash/Shell;Clojure;Dart;Go;Java;JavaScript;LISP;Python;Rust;Scala;TypeScript
41853,JavaScript
41854,Dart;Go;HTML/CSS;JavaScript;PHP;Python;Rust;SQL
41855,C;Go;JavaScript;SQL;TypeScript
41856,HTML/CSS;Java;JavaScript;Python;Scala;TypeScript
41857,Bash/Shell;C;C++;Java;Python
41858,C;Dart;Delphi;Haskell;HTML/CSS;Java;JavaScript;Python;Rust;TypeScript
41859,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Perl;SQL
41860,Bash/Shell;C++;Go;Java;JavaScript;Kotlin;Objective-C;Python;TypeScript
41861,C++
41862,Go;JavaScript;Rust
41863,Bash/Shell;JavaScript;PHP;SQL;TypeScript
41864,C;C++;Elixir;HTML/CSS;JavaScript;TypeScript
41865,Assembly;Bash/Shell;C;C++;Go;Haskell;HTML/CSS;Java;JavaScript;Lua;OCaml;Perl;PHP;Python;Rust;Solidity;SQL
41866,JavaScript;TypeScript
41867,Bash/Shell;C#;HTML/CSS;JavaScript;Python;SQL
41868,Bash/Shell;Python;R;SQL
41869,HTML/CSS;JavaScript;PHP
41870,Fortran;Java;MATLAB;PHP
41871,HTML/CSS;Python;R
41872,Bash/Shell;C;C++;Python
41873,HTML/CSS;Java;JavaScript;Python;TypeScript
41874,Bash/Shell;C;C++;Java;MATLAB;Python;TypeScript
41875,PHP
41876,C;Clojure;Julia;Kotlin;LISP;Lua;Python
41877,Bash/Shell;Fortran;Julia;MATLAB;Python
41878,HTML/CSS;JavaScript
41879,C#;Python;SQL
41880,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;TypeScript
41881,Java;Kotlin;SQL
41882,C#;HTML/CSS;JavaScript;SQL
41883,Dart;TypeScript
41884,C#;Kotlin;Python;Swift
41885,Bash/Shell;C#;HTML/CSS;JavaScript;SQL;TypeScript
41886,Bash/Shell;Groovy;Java;Kotlin
41887,Java;Kotlin;Python
41888,HTML/CSS;Java;JavaScript;PHP;SQL
41889,C;Haskell;HTML/CSS;JavaScript;PHP;TypeScript
41890,Bash/Shell;C;C++;Go;HTML/CSS;Java;Python;SQL
41891,Assembly;Bash/Shell;C;C#;C++;Dart;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;LISP;MATLAB;Objective-C;PHP;Python;Ruby;Rust;Scala;SQL;Swift;TypeScript
41892,Assembly;C;C#;C++;Dart;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;MATLAB;Objective-C;Perl;PowerShell;Python;SQL;Swift;TypeScript
41893,Bash/Shell;HTML/CSS;Java;Kotlin;SQL;Swift;TypeScript
41894,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Python;Rust;SQL;TypeScript
41895,Bash/Shell;Python
41896,HTML/CSS;JavaScript;Python;TypeScript
41897,C#;HTML/CSS;TypeScript
41898,HTML/CSS;JavaScript;PHP;SQL;TypeScript
41899,C#;F#;Haskell;SQL;TypeScript
41900,C#;HTML/CSS;JavaScript;PHP;Swift
41901,HTML/CSS;JavaScript
41902,Delphi
41903,
41904,Python
41905,
41906,C;C#;Python
41907,C#;C++;HTML/CSS
41908,C#;Java;Kotlin;Objective-C;Swift
41909,C;Python
41910,HTML/CSS;Java;JavaScript;PHP;SQL
41911,C;C#;C++;Dart;Java;Kotlin;MATLAB;Python;R;SQL
41912,Java;PHP
41913,Java;JavaScript;PowerShell;Python
41914,HTML/CSS;JavaScript;TypeScript
41915,Java;Python;SQL
41916,Bash/Shell;C++;HTML/CSS;PHP;PowerShell;Python;Ruby
41917,Julia;MATLAB;Python
41918,Java;JavaScript;Kotlin;TypeScript
41919,Bash/Shell;C#;C++;Python;SQL
41920,Kotlin;SQL;Swift
41921,C#;JavaScript;SQL;TypeScript
41922,Bash/Shell;HTML/CSS;JavaScript;Python
41923,HTML/CSS;JavaScript
41924,Go;Python;TypeScript
41925,Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP
41926,Bash/Shell;C;C#;C++;Java;JavaScript;PHP;Python;SQL
41927,HTML/CSS;JavaScript;PHP;SQL
41928,C;C++;MATLAB;Python;SQL;VBA
41929,Delphi;SQL
41930,C++;Python
41931,C;C++;JavaScript;Python
41932,JavaScript;PHP;SQL
41933,HTML/CSS;JavaScript;Python
41934,C++;Delphi;HTML/CSS;Java;JavaScript;PHP;Python;R;Ruby;SQL
41935,HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
41936,C#;TypeScript
41937,C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL
41938,Bash/Shell;Go;HTML/CSS;JavaScript;Kotlin;PHP;Ruby;Rust;SQL;TypeScript
41939,C++;MATLAB;Python
41940,C;HTML/CSS;JavaScript;TypeScript
41941,R
41942,HTML/CSS;JavaScript;MATLAB;PHP;SQL
41943,C++;Java;JavaScript;Kotlin;Objective-C
41944,C;PHP;Python
41945,HTML/CSS;Java;JavaScript;SQL;TypeScript
41946,C;Python
41947,
41948,Bash/Shell;C#;C++;COBOL;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;Python;SQL;TypeScript;VBA
41949,C;C++;Haskell;HTML/CSS;Java;JavaScript
41950,Python;Rust
41951,Java;SQL
41952,HTML/CSS;JavaScript;PHP;Python
41953,Bash/Shell;HTML/CSS;Python
41954,C#;HTML/CSS;JavaScript;SQL;TypeScript
41955,C++;Java
41956,Java;JavaScript;Python;TypeScript
41957,C#;HTML/CSS;JavaScript;SQL
41958,Bash/Shell;Groovy;Java;Python;Ruby;Scala;SQL
41959,C#;JavaScript;PHP
41960,Java;JavaScript;SQL;TypeScript
41961,C;HTML/CSS;JavaScript;PHP
41962,C;C++;HTML/CSS;Java;JavaScript;SQL
41963,C#;HTML/CSS;JavaScript;SQL
41964,C;C++;HTML/CSS;JavaScript;Python
41965,Assembly;Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Rust
41966,HTML/CSS;JavaScript;PHP
41967,HTML/CSS;JavaScript;PHP;SQL
41968,
41969,C#;Delphi;HTML/CSS;JavaScript;SQL;TypeScript
41970,Delphi;PowerShell;SQL;VBA
41971,C;C#;C++;Dart;Java;Python;Rust;Swift
41972,HTML/CSS;JavaScript;SQL
41973,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust
41974,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL
41975,C#;JavaScript;SQL
41976,Bash/Shell;C;HTML/CSS;JavaScript;Lua;Perl;Python
41977,
41978,C#
41979,C++;HTML/CSS;Java;JavaScript;MATLAB;PHP;TypeScript
41980,C#;SQL
41981,Java;JavaScript;SQL;TypeScript
41982,HTML/CSS;JavaScript;Lua;PHP;Python;Swift
41983,JavaScript;Python
41984,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
41985,C#
41986,C#;HTML/CSS;JavaScript;PowerShell;SQL
41987,C#;HTML/CSS;Java;JavaScript;PHP;SQL
41988,Java;JavaScript;Kotlin
41989,Bash/Shell;C#;HTML/CSS;JavaScript;MATLAB;PHP;PowerShell;Python;SQL
41990,Bash/Shell;JavaScript;PHP;Rust;SQL;TypeScript
41991,Bash/Shell;C;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
41992,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
41993,C#;HTML/CSS;JavaScript;Objective-C;PHP;Python;SQL;Swift;TypeScript
41994,Bash/Shell;Java;JavaScript;Kotlin;Objective-C;Swift
41995,Bash/Shell;Dart;Go;Groovy;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
41996,C#
41997,HTML/CSS;JavaScript;PHP
41998,C++;JavaScript;Python;SQL
41999,Python
42000,C#;HTML/CSS;JavaScript;TypeScript
42001,C#;PowerShell
42002,C#;HTML/CSS;JavaScript;PowerShell;TypeScript
42003,Bash/Shell;C;C++;Python
42004,C++;Java;JavaScript;Python;Swift
42005,JavaScript
42006,C;C++;Java;JavaScript;Python;Ruby
42007,Java
42008,C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
42009,C;Java;JavaScript;SQL
42010,C++;HTML/CSS;Java;JavaScript;SQL;VBA
42011,C;C++;HTML/CSS;JavaScript;MATLAB;Python
42012,HTML/CSS;JavaScript;PHP
42013,Bash/Shell;HTML/CSS;PowerShell;Python
42014,Bash/Shell;Go;HTML/CSS;Python;SQL
42015,HTML/CSS;JavaScript;PHP;Python;SQL
42016,
42017,Assembly;C;C#;C++;Dart;Java;JavaScript;Kotlin;MATLAB;PowerShell;Python;SQL;Swift;VBA
42018,JavaScript;TypeScript
42019,Java;JavaScript;TypeScript
42020,Delphi;Kotlin;Python;SQL
42021,Bash/Shell;JavaScript;PHP;Python;SQL;TypeScript
42022,C#;Java;JavaScript
42023,Assembly;C;HTML/CSS;Java;JavaScript;Python;Solidity;TypeScript
42024,APL;C#;JavaScript;Python
42025,C#;HTML/CSS;PHP;SQL
42026,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Python;Rust
42027,C#;Dart;Java;Kotlin;PHP
42028,Java;JavaScript
42029,Bash/Shell;C#;Java
42030,C#;C++;HTML/CSS;SQL;VBA
42031,C#;Dart;JavaScript;Python;TypeScript
42032,C++;JavaScript;Python
42033,HTML/CSS;MATLAB;Python
42034,HTML/CSS;Java;SQL
42035,C;C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
42036,Dart;HTML/CSS;Java;JavaScript;MATLAB;Perl;PHP;Python;R;Solidity;SQL;TypeScript
42037,C#;HTML/CSS;JavaScript;TypeScript
42038,JavaScript;Python;SQL
42039,Assembly;Bash/Shell;C;C++;Go;HTML/CSS;JavaScript;Lua;PHP;Python;Ruby;Rust;TypeScript
42040,C#;C++;HTML/CSS;Java;JavaScript;Python
42041,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
42042,Java;Ruby;SQL;TypeScript
42043,Bash/Shell;C;C#;C++;Python
42044,Java;JavaScript;Rust;TypeScript
42045,C#;SQL
42046,C;C++;Dart;HTML/CSS;JavaScript;Python;Ruby;SQL;Swift
42047,Bash/Shell;Java;Python;SQL
42048,C#;PowerShell;SQL
42049,C;C++;JavaScript;PHP;VBA
42050,C#;HTML/CSS;SQL
42051,Java;JavaScript;Kotlin
42052,C;C++;HTML/CSS;JavaScript;Python
42053,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell
42054,C#;HTML/CSS;JavaScript;SQL;TypeScript
42055,Bash/Shell;HTML/CSS;Java;JavaScript;MATLAB;Python;R
